exp_id,group_name,second_idx,phase,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p99_us,total_ops,overall_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,db_dir_mb
p6_d1_static_rep3,D1,63,main,85182,11.843,17.199,22.078,42546,11.781,17.088,21.796,33497,179.783,310.41,345.256,59.8825,3.02124,8437,16.327,26.776,32.248,0,0,169662,169662,31.0022,0,0,0,0,0,0,797.26,0,0,0,0,162608,773913,17.363,0,821.575
p6_d1_static_rep3,D1,64,main,82200,12.125,18.142,23.359,41160,12.048,17.803,22.933,32933,184.07,316.83,373.223,60.0819,3.07211,8233,16.653,27.691,34.381,0,0,164526,164526,40.0023,0,0,0,0,0,0,797.26,0,0,0,0,161963,757508,17.6148,0,829.925
p6_d1_static_rep3,D1,65,main,83016,12.172,17.212,22.793,41381,12.113,16.986,22.44,33437,182.085,311.204,337.931,60.1453,3.03158,8407,16.551,26.949,33.725,0,0,166241,166241,50.0023,0,0,0,0,0,0,797.26,0,0,0,0,162332,769074,17.4287,0,838.442
p6_d1_static_rep3,D1,66,main,77150,12.276,17.793,23.452,38517,12.211,17.706,23.148,31018,183.983,315.686,352.504,60.0972,3.07349,7771,16.811,27.42,34.113,0,0,154456,154456,59.0024,0,0,0,0,0,0,797.26,0,0,0,0,147516,714839,17.1062,0,846.323
p6_d1_static_rep3,D1,67,main,80019,12.074,18.127,23.829,39961,12.02,18.015,23.206,32066,190.114,328.137,378.8,60.2824,3.17358,8176,16.575,26.919,34.11,0,0,160222,160222,5.00199,0,0,0,0,0,0,847.991,0,0,50.7311,0,156935,765923,17.0053,0,851.926
p6_d1_static_rep3,D1,68,main,77174,11.859,17.754,23.125,38657,11.798,17.563,22.99,31071,199.012,339.807,374.87,59.8966,3.33525,7672,15.988,25.792,32.258,0,0,154574,154574,14.0021,0,0,0,0,0,0,847.991,0,0,0,0,157480,784927,16.7104,0,859.706
p6_d1_static_rep3,D1,69,main,76747,12.149,18.211,24.184,38113,12.105,17.867,23.641,30801,200.811,341.336,375.387,60.0421,3.34781,7679,16.297,26.676,34.393,0,0,153340,153340,23.0021,0,0,0,0,0,0,847.991,0,0,0,0,154652,780445,16.5386,0,867.489
p6_d1_static_rep3,D1,70,main,77431,12.327,17.698,23.741,38620,12.267,17.483,23.387,30942,199.291,338.194,366.618,60.259,3.31652,7712,16.189,26.268,32.331,0,0,154705,154705,32.0022,0,0,0,0,0,0,847.991,0,0,0,0,155720,784985,16.5535,0,875.31
p6_d1_static_rep3,D1,71,cooldown,76421,12.397,18.103,23.837,38693,12.335,17.465,23.53,31002,198.482,339.147,365.5,59.8526,3.33394,7601,16.828,26.876,33.622,0,0,153717,153717,41.0023,0,0,0,0,0,0,847.991,0,0,0,0,154594,780225,16.5373,0,883.015
p6_d1_static_rep3,D1,72,cooldown,76558,12.526,18.242,24.351,37994,12.483,17.715,23.978,30569,201.22,341.663,369.559,60.0139,3.36148,7545,16.691,27.28,34.745,0,0,152666,152666,50.0023,0,0,0,0,0,0,847.991,0,0,0,0,153876,769671,16.6614,0,890.672
p6_d1_static_rep3,D1,73,cooldown,76549,12.498,18.097,23.912,38405,12.464,17.719,23.309,31091,198.765,340.886,369.073,59.6989,3.34825,7704,17.219,27.497,34.521,0,0,153749,153749,59.0024,0,0,0,0,0,0,847.991,0,0,0,0,154380,778615,16.5467,0,898.474
p6_d1_static_rep3,D1,74,cooldown,74582,12.626,19.084,25.529,37505,12.579,18.812,24.739,29768,207.116,358.626,411.862,59.7948,3.48929,7451,17.294,28.35,35.441,0,0,149306,149306,3.00198,0,0,0,425.184,0,1,900.229,76.7286,28,52.2389,0,152724,785742,16.2738,0,934.106
p6_d1_static_rep3,D1,75,cooldown,81865,11.88,18.175,24.066,41123,11.837,18.051,23.793,32376,181.24,363.594,433.527,59.686,3.14281,8064,15.96,26.564,33.049,0,0,163428,163428,12.002,0,0,0,0,0,0,694.612,168.46,64.4678,0,0,155665,797340,16.3341,0,705.674
p6_d1_static_rep3,D1,76,cooldown,102053,11.426,15.07,20.119,50797,11.362,14.992,20.004,40498,144.133,252.127,270.658,60.0624,2.41217,10146,15.394,25.967,32.685,0,0,203494,203494,22.0021,0,0,0,0,0,0,694.612,0,0,0,0,177245,761612,18.8788,0,715.96
p6_d1_static_rep3,D1,77,cooldown,101525,11.37,15.059,20.325,50800,11.282,14.877,20.024,40834,143.433,252.062,269.193,60.1379,2.39604,10206,16.043,26.587,33.766,0,0,203365,203365,33.0022,0,0,0,0,0,0,694.612,0,0,0,0,178186,765261,18.8867,0,726.305
p6_d1_static_rep3,D1,78,cooldown,100898,11.512,15.463,20.591,50430,11.428,15.21,20.179,40606,144.874,253.074,272.473,60.0902,2.41324,10235,15.893,26.446,33.613,0,0,202169,202169,43.0023,0,0,0,0,0,0,694.612,0,0,0,0,173428,761369,18.5525,0,736.68
p6_d1_static_rep3,D1,79,cooldown,100560,11.646,15.416,20.773,50237,11.595,15.342,20.643,40210,145.414,255.528,273.37,60.2121,2.42911,10254,16.162,27.536,35.077,0,0,201261,201261,54.0024,0,0,0,0,0,0,694.612,0,0,0,0,173298,752603,18.7167,0,747.078
p6_d1_static_rep3,D1,80,cooldown,100322,11.718,15.452,20.787,50178,11.637,15.365,20.613,40485,144.835,255.143,273.23,59.925,2.4295,10014,16.738,28.842,36.854,0,0,200999,200999,64.0024,0,0,0,0,0,0,694.612,0,0,0,0,173236,751763,18.7282,0,757.23
p6_d2_dynamic_rep1,D2,1,warmup,68028,12.807,17.83,25.572,34121,12.822,17.68,25.874,27237,237.631,284.896,483.774,100,2.31977,6894,18.793,31.164,40.044,0,0,136280,136280,8.00201,0,0,0,0,0,0,1003.59,0,0,0,0,198264,709320,21.8453,0,1010.73
p6_d2_dynamic_rep1,D2,2,warmup,71694,12.017,17.433,22.483,35904,12.014,17.503,21.915,28885,214.182,283.43,305.621,100,2.18341,7111,18.842,31.332,38.891,0,0,143594,143594,15.0021,0,0,0,0,0,0,1003.59,0,0,0,0,211836,749454,22.0366,0,1017.94
p6_d2_dynamic_rep1,D2,3,warmup,77708,11.306,15.995,19.824,38526,11.314,15.969,19.553,31199,205.102,262.542,293.718,100,2.02104,7757,17.608,29.24,36.898,0,0,155190,155190,23.0021,0,0,0,0,0,0,1003.59,0,0,0,0,227003,809562,21.8995,0,1025.8
p6_d2_dynamic_rep1,D2,4,warmup,77999,11.372,15.672,21.111,39083,11.378,15.493,20.889,31270,205.665,236.052,292.218,100,2.01473,7806,17.592,28.623,35.825,0,0,156158,156158,31.0022,0,0,0,0,0,0,1003.59,0,0,0,0,228963,809342,22.0516,0,1033.72
p6_d2_dynamic_rep1,D2,5,warmup,77805,11.365,14.955,19.605,39225,11.385,14.958,19.493,31472,205.458,231.835,244.905,100,1.99399,7704,17.632,28.836,37.145,0,0,156206,156206,39.0023,0,0,0,0,0,0,1003.59,0,0,0,0,227913,815243,21.8484,0,1041.53
p6_d2_dynamic_rep1,D2,6,warmup,78981,11.439,15.122,19.657,39220,11.462,15.164,19.812,31561,206.064,234.152,247.444,100,1.99978,7829,17.597,28.577,35.86,0,0,157591,157591,47.0023,0,0,0,0,0,0,1003.59,0,0,0,0,231008,813458,22.1173,0,1049.46
p6_d2_dynamic_rep1,D2,7,warmup,77209,11.549,15.478,19.957,38813,11.599,15.365,19.804,31364,206.982,237.727,257.522,100,2.01729,7730,18.001,29.273,37.375,0,0,155116,155116,55.0024,0,0,0,0,0,0,1003.59,0,0,0,0,226936,808462,21.9178,0,1057.3
p6_d2_dynamic_rep1,D2,8,warmup,78063,11.587,15.901,19.955,39289,11.611,15.986,20.049,31057,207.462,239.285,293.567,100,2.02848,7792,18.117,30.012,38.498,0,0,156201,156201,63.0024,0,0,0,0,0,0,1003.59,0,0,0,0,225154,801595,21.9288,0,1065.2
p6_d2_dynamic_rep1,D2,9,warmup,75172,11.287,16.237,20.951,37699,11.325,16.36,20.952,29728,217.278,263.465,314.774,100,2.14337,7410,16.464,27.95,35.244,0,0,150009,150009,9.00202,0,0,0,0,0,0,1062.43,0,0,58.8381,0,163396,821791,16.5853,0,1069.02
p6_d2_dynamic_rep1,D2,10,warmup,75831,11.193,15.019,19.908,37788,11.213,15.016,19.86,30110,218.798,249.39,262.975,100,2.12438,7596,15.919,25.41,31.847,0,0,151325,151325,17.0021,0,0,0,0,0,0,1062.43,0,0,0,0,146811,850932,14.7143,0,1076.72
p6_d2_dynamic_rep1,D2,11,main,70650,11.65,17.717,23.204,35420,11.624,17.718,22.693,28386,221.452,298.725,340.421,100,2.25447,7072,17.372,29.325,36.509,0,0,141528,141528,25.0021,0,0,0,0,0,0,1062.43,0,0,0,0,138917,799039,14.8106,0,1083.89
p6_d2_dynamic_rep1,D2,12,main,70931,12.022,18.251,22.7,35402,12.051,18.255,22.615,28491,219.44,303.596,324.029,99.0398,2.23968,7161,18.266,30.392,38.493,100,103.825,142085,142085,34.0022,0,0,0,0,0,0,1062.43,0,0,0,0,138674,794662,14.8579,0,1091.16
p6_d2_dynamic_rep1,D2,13,main,71062,12.173,18.574,22.933,35352,12.166,18.589,22.939,28584,219.244,304.907,325.554,98.0493,2.24854,7158,18.321,30.897,38.001,100,65.718,142256,142256,43.0023,0,0,0,0,0,0,1062.43,0,0,0,0,137028,790893,14.7672,0,1098.42
p6_d2_dynamic_rep1,D2,14,main,70966,12.179,18.556,22.706,35683,12.191,18.568,22.558,28723,218.204,304.577,324.946,97.0078,2.2475,7340,18.206,30.305,38.926,100,48.714,142812,142812,51.0023,0,0,0,0,0,0,1062.43,0,0,0,0,140614,783613,15.2142,0,1105.87
p6_d2_dynamic_rep1,D2,15,main,71059,12.427,19.411,26.051,35409,12.403,19.381,25.667,28342,219.487,308.72,340.97,95.9631,2.30385,7113,18.871,32.013,40.559,100,49.941,142023,142023,60.0024,0,0,0,0,0,0,1062.43,0,0,0,0,136833,767560,15.1298,0,1113.08
p6_d2_dynamic_rep1,D2,16,main,70414,12.246,18.832,23.243,35148,12.212,18.778,23.049,28257,224.015,314.372,341.72,94.9256,2.33922,6983,18.121,30.912,38.382,100,53.165,140902,140902,5.00199,0,0,0,0,0,0,1113.89,0,0,51.4562,0,139357,778709,15.1794,0,1117.34
p6_d2_dynamic_rep1,D2,17,main,68434,12.269,18.931,23.656,33797,12.233,18.979,23.834,27283,235.112,328.535,356.14,94.1234,2.46119,6710,17.135,28.244,34.476,200,58.249,136424,136424,13.0021,0,0,0,0,0,0,1113.89,0,0,0,0,140509,790309,15.0952,0,1124.16
p6_d2_dynamic_rep1,D2,18,main,67840,12.457,19.141,23.753,34319,12.411,19.047,23.364,27473,233.621,328.235,356.517,93.0828,2.46381,6815,17.287,28.742,35.37,100,57.855,136547,136547,21.0021,0,0,0,0,0,0,1113.89,0,0,0,0,141237,786973,15.2161,0,1131.07
p6_d2_dynamic_rep1,D2,19,main,68917,12.5,19.281,23.637,34496,12.495,19.251,24.166,27681,232.087,328.036,355.476,92.1095,2.46321,6817,17.596,28.694,35.384,100,50.201,138011,138011,29.0022,0,0,0,0,0,0,1113.89,0,0,0,0,143475,784152,15.4669,0,1137.99
p6_d2_dynamic_rep1,D2,20,main,68648,12.663,19.45,23.873,34221,12.67,19.419,23.835,27610,232.537,330.415,359.487,90.875,2.48554,6838,18.088,29.666,36.082,100,54.768,137417,137417,38.0022,0,0,0,0,0,0,1113.89,0,0,0,0,142734,773020,15.5865,0,1144.93
p6_d2_dynamic_rep1,D2,21,main,68578,12.789,19.544,24.588,34383,12.796,19.564,24.74,27745,231.671,329.45,358.186,89.8252,2.49558,6856,18.115,29.558,36.152,100,54.396,137662,137662,46.0023,0,0,0,0,0,0,1113.89,0,0,0,0,143001,768379,15.6906,0,1151.88
p6_d2_dynamic_rep1,D2,22,main,69737,12.884,19.724,24.224,35137,12.829,19.622,23.859,27866,230.907,329.725,357.301,88.8678,2.50879,6987,17.945,29.294,35.827,100,74.018,139827,139827,54.0024,0,0,0,0,0,0,1113.89,0,0,0,0,142888,766938,15.705,0,1158.98
p6_d2_dynamic_rep1,D2,23,main,70977,12.932,19.711,24.613,35815,12.939,19.689,24.329,28118,230.641,326.837,356.706,87.7959,2.51652,7009,17.703,28.955,36.364,100,45.984,142019,142019,62.0024,0,0,0,0,0,0,1113.89,0,0,0,0,144485,765571,15.8765,0,1166.08
p6_d2_dynamic_rep1,D2,24,main,67124,13.013,20.47,25.968,33314,12.956,20.326,25.869,26452,246.297,350.04,395.071,87.1429,2.71801,6634,17.955,30.636,37.422,100,72.058,133624,133624,5.00199,0,0,0,0,0,1,1165.52,109.788,80.3342,51.6296,0,146385,774899,15.8892,0,1254.83
p6_d2_dynamic_rep1,D2,25,main,66077,13.054,20.308,26.467,32931,13.035,20.274,26.495,26489,247.905,338.462,394.802,85.9847,2.73481,6617,17.141,28.52,36.599,100,118.436,132214,132214,12.002,0,0,0,0,0,1,1078.36,232.825,227.453,0,0,141458,812726,14.825,0,1134.51
p6_d2_dynamic_rep1,D2,26,main,77365,12.32,17.614,22.69,38713,12.304,17.603,22.695,31145,214.862,273.472,312.669,84.9318,2.3249,7755,16.689,26.943,33.19,100,52.984,155078,155078,20.0021,0,0,0,0,0,0,1066.92,184.482,200.584,0,0,129695,817964,13.6858,0,1085.95
p6_d2_dynamic_rep1,D2,27,main,81807,12.147,16.369,21.522,40928,12.121,16.226,21.625,32896,203.015,258.679,278.372,83.9907,2.21795,8279,16.525,26.845,34.245,100,57.794,164010,164010,28.0022,0,0,0,0,0,0,1066.92,0,0,0,0,129313,795179,13.9875,0,1094.35
p6_d2_dynamic_rep1,D2,28,main,80887,12.247,16.543,21.841,40537,12.248,16.395,21.806,32720,201.832,260.809,282.022,82.8642,2.23413,8363,17.063,28.407,35.703,100,106.161,162607,162607,37.0022,0,0,0,0,0,0,1066.92,0,0,0,0,130331,778207,14.3451,0,1102.83
p6_d2_dynamic_rep1,D2,29,main,84272,12.203,16.238,21.301,41989,12.183,16.223,21.339,33654,198.919,256.237,275.47,81.7502,2.2143,8412,17.039,27.632,35.528,100,52.857,168427,168427,46.0023,0,0,0,0,0,0,1066.92,0,0,0,0,132869,792393,14.3601,0,1111.37
p6_d2_dynamic_rep1,D2,30,main,84326,12.308,16.396,21.494,41959,12.27,16.49,21.366,33728,198.325,257.16,276.092,81.2384,2.22314,8373,17.019,27.976,33.742,100,49.79,168486,168486,54.0024,0,0,0,0,0,0,1066.92,0,0,0,0,134396,786392,14.5958,0,1119.86
p6_d2_dynamic_rep1,D2,31,main,84335,12.297,16.413,21.726,42088,12.282,16.468,21.612,33828,196.929,257.523,276.989,80.0521,2.23229,8394,17.38,28.571,37.007,100,54.769,168745,168745,63.0024,0,0,0,0,0,0,1066.92,0,0,0,0,135058,777191,14.8049,0,1128.38
p6_d2_dynamic_rep1,D2,32,main,80901,11.933,16.704,21.984,40829,11.917,16.539,21.762,32725,206.061,275.822,300.644,78.5554,2.39399,8010,15.959,25.753,32.742,100,85.597,162565,162565,7.00201,0,0,0,0,0,0,1126.19,0,0,59.2685,0,134711,795517,14.4815,0,1132.78
p6_d2_dynamic_rep1,D2,33,main,78662,12.298,17.144,23.133,39073,12.276,17.076,23.058,31520,213.237,287.832,313.335,77.8603,2.5041,7806,16.309,26.518,33.355,100,56.297,157161,157161,15.0021,0,0,0,0,0,0,1126.19,0,0,0,0,137443,786924,14.8689,0,1140.7
p6_d2_dynamic_rep1,D2,34,main,79014,12.377,16.985,22.681,39734,12.361,16.96,22.433,32011,210.391,283.808,306.369,76.7548,2.49488,7936,16.406,26.468,32.935,100,57.247,158795,158795,23.0021,0,0,0,0,0,0,1126.19,0,0,0,0,138110,788874,14.8989,0,1148.75
p6_d2_dynamic_rep1,D2,35,main,79073,12.804,17.439,23.711,39823,12.788,17.403,23.584,31522,214.334,287.849,309.74,75.479,2.55954,7838,16.859,28.429,37.54,100,105.607,158356,158356,32.0022,0,0,0,0,0,0,1126.19,0,0,0,0,135793,768246,15.0207,0,1156.7
p6_d2_dynamic_rep1,D2,36,main,80554,12.803,17.464,23.467,40138,12.792,17.52,23.236,31738,211.884,287.243,309.928,74.747,2.56074,7912,17.879,29.636,36.94,100,51.75,160442,160442,40.0023,0,0,0,0,0,0,1126.19,0,0,0,0,136762,767429,15.1253,0,1164.73
p6_d2_dynamic_rep1,D2,37,main,80100,12.866,17.596,23.991,40057,12.859,17.585,23.877,31958,209.065,285.749,307.98,73.8681,2.55501,8069,16.388,27.381,35.336,100,130.45,160284,160284,50.0023,0,0,0,0,0,0,1126.19,0,0,0,0,139025,761487,15.4384,0,1172.92
p6_d2_dynamic_rep1,D2,38,main,79861,13.013,17.935,24.063,40133,12.984,18,24.034,32011,209.809,288.796,313.936,72.9082,2.60022,7971,17.024,27.991,35.041,100,120.421,160076,160076,60.0024,0,0,0,0,0,0,1126.19,0,0,0,0,139078,754314,15.5674,0,1181
p6_d2_dynamic_rep1,D2,39,main,78028,12.959,18.112,23.799,38893,12.972,18.081,23.652,31415,212.139,302.707,334.981,71.7207,2.71739,7916,16.078,27.227,36.349,100,151.889,156352,156352,6.002,0,0,0,0,0,1,1181.61,100.112,55,55.4199,0,143296,787141,15.4009,0,1247.76
p6_d2_dynamic_rep1,D2,40,main,82524,12.692,17.707,23.395,41032,12.65,17.499,23.187,33082,200.838,278.276,316.132,70.8006,2.5706,8472,15.571,26.518,36.008,100,129.59,165210,165210,14.0021,0,0,0,0,0,1,1096.18,329.517,212.611,0,0,146296,833495,14.9313,117000,1297.95
p6_d2_dynamic_rep1,D2,41,main,84444,12.954,17.915,23.803,42356,12.921,17.798,23.675,33959,191.97,271.211,289.603,69.9043,2.52074,8503,15.969,26.928,35.925,100,142.288,169362,169362,23.0021,0,0,0,0,0,1,1096.18,378.93,233.032,0,0,152685,830966,15.5223,154700,1545.62
p6_d2_dynamic_rep1,D2,42,main,92866,12.122,16.613,22.389,46476,12.08,16.627,22.512,37345,160.853,255.728,282.144,68.5817,2.24693,9276,16.189,27.426,36.699,100,123.274,186063,186063,32.0022,0,0,0,0,0,0,757.685,68.217,68.9244,0,0,167856,740896,18.471,2400,788.49
p6_d2_dynamic_rep1,D2,43,main,97818,11.67,15.596,21.616,48571,11.621,15.603,21.41,39078,148.785,243.093,264.844,67.8873,2.12809,9678,15.92,26.783,34.894,100,142.585,195245,195245,42.0023,0,0,0,0,0,0,757.685,0,0,0,0,186719,726239,20.4521,0,798.307
p6_d2_dynamic_rep1,D2,44,main,101995,11.739,15.552,21.297,51248,11.696,15.466,21.205,41214,143.903,240.326,266.445,66.5996,2.11592,10095,15.748,27.07,35.592,100,153.639,204652,204652,53.0024,0,0,0,0,0,0,757.685,0,0,0,0,195354,750422,20.6554,0,808.548
p6_d2_dynamic_rep1,D2,45,main,101629,11.917,15.995,21.689,50725,11.889,15.894,21.454,40911,143.668,243.933,270.625,65.5234,2.15928,10202,15.776,27.368,36.273,100,127.543,203567,203567,63.0024,0,0,0,0,0,0,757.685,0,0,0,0,195286,730954,21.0837,0,818.892
p6_d2_dynamic_rep1,D2,46,main,96059,11.651,15.868,21.41,48429,11.586,15.771,21.195,38627,155.218,262.134,289.036,64.2245,2.37752,9572,15.199,25.886,34.65,100,144.049,192787,192787,11.002,0,0,0,0,0,0,816.358,0,0,58.6731,0,191543,752574,20.2881,0,825.019
p6_d2_dynamic_rep1,D2,47,main,96162,11.756,15.714,21.578,48259,11.704,15.665,21.522,38037,156.384,264.142,290.959,63.2757,2.43805,9476,15.204,25.9,35.589,100,135.766,192034,192034,22.0021,0,0,0,0,0,0,816.358,0,0,0,0,194390,756826,20.4359,0,834.633
p6_d2_dynamic_rep1,D2,48,main,94435,12.038,16.463,22.17,46954,11.999,16.243,21.943,37462,156.794,269.254,298.25,62.4684,2.49661,9397,16.067,26.544,33.156,100,53.117,188348,188348,33.0022,0,0,0,0,0,0,816.358,0,0,0,0,194195,733095,20.9422,0,844.156
p6_d2_dynamic_rep1,D2,49,main,93398,12.207,16.974,22.724,46735,12.16,16.832,22.747,37574,155.2,268.689,301.13,61.568,2.51931,9391,16.06,26.614,33.323,100,59.725,187198,187198,45.0023,0,0,0,0,0,0,816.358,0,0,0,0,194415,723279,21.1852,0,853.693
p6_d2_dynamic_rep1,D2,50,main,95349,12.218,16.392,22.52,47709,12.172,16.336,22.195,38345,151.138,264.932,294.353,60.5488,2.50983,9644,15.827,26.532,33.57,100,110.076,191147,191147,55.0024,0,0,0,0,0,0,816.358,0,0,0,0,196173,729432,21.194,0,863.467
p6_d2_dynamic_rep1,D2,51,main,94259,12.5,16.829,22.515,47098,12.435,16.716,22.778,37877,151.94,267.985,298.577,60.2206,2.54402,9640,15.896,26.578,34.435,0,0,188874,188874,2.00197,1,0,0,0,1,0,816.358,0,0,0,0,194683,713577,21.4347,0,926.11
p6_d2_dynamic_rep1,D2,52,main,87371,11.973,17.247,22.275,43656,11.931,17.01,22.224,35042,170.092,294.242,332.68,59.908,2.84706,8662,15.74,25.875,32.144,0,0,174731,174731,11.002,0,0,0,0,0,0,869.228,0,0,52.8705,0,191001,741169,20.4899,0,879.104
p6_d2_dynamic_rep1,D2,53,main,87001,12.32,16.722,22.36,43244,12.248,16.565,22.215,35059,169.65,292.927,324.419,60.1434,2.83263,8718,15.859,25.892,31.758,0,0,174022,174022,21.0021,0,0,0,0,0,0,869.228,0,0,0,0,190380,743367,20.3888,0,887.945
p6_d2_dynamic_rep1,D2,54,main,84648,12.747,17.836,23.526,42556,12.698,17.818,23.689,34039,173.046,302.048,338.939,60.0169,2.91172,8419,16.922,28.31,35.444,0,0,169662,169662,32.0022,0,0,0,0,0,0,869.228,0,0,0,0,184334,719469,20.3954,0,896.483
p6_d2_dynamic_rep1,D2,55,main,82186,12.77,20.065,26.872,41108,12.687,19.909,26.042,32899,175.172,333.917,396.29,60.0268,2.99784,8093,18.139,30.568,39.005,0,0,164286,164286,41.0023,0,0,0,0,0,0,869.228,0,0,0,0,178673,692988,20.498,0,904.678
p6_d2_dynamic_rep1,D2,56,main,82896,12.647,19.437,24.329,41347,12.592,19.346,23.911,33485,172.54,322.32,375.194,59.9841,2.93662,8415,17.694,29.282,36.686,0,0,166143,166143,51.0023,0,0,0,0,0,0,869.228,0,0,0,0,182026,702803,20.5719,0,913.211
p6_d2_dynamic_rep1,D2,57,main,84858,12.499,19.173,23.995,42653,12.416,19.12,23.758,34168,170.051,315.907,370.749,59.5544,2.91682,8412,17.846,30.156,37.886,0,0,170091,170091,61.0024,0,0,0,0,0,0,869.228,0,0,0,0,182709,714541,20.3632,0,921.743
p6_d2_dynamic_rep1,D2,58,main,78641,12.816,20.105,26.352,39671,12.749,19.932,25.525,31334,187.445,344.745,416.992,59.7968,3.18455,7794,17.571,30.15,37.93,0,0,157440,157440,7.00201,0,0,0,0,0,0,821.015,152.019,92.5243,52.0803,0,178906,732269,19.6346,0,826.44
p6_d2_dynamic_rep1,D2,59,main,98557,11.468,16.417,21.019,49222,11.402,16.256,21.024,38857,149.844,263.215,305.342,59.9861,2.51341,9789,15.831,26.857,33.303,0,0,196425,196425,19.0021,0,0,0,0,0,0,821.015,0,0,0,0,164706,742252,18.1603,0,836.368
p6_d2_dynamic_rep1,D2,60,main,99218,11.476,15.892,20.812,49626,11.395,15.669,20.669,39802,147.204,255.965,279.882,60.0276,2.45636,9884,15.967,26.73,33.738,0,0,198530,198530,30.0022,0,0,0,0,0,0,821.015,0,0,0,0,172963,751726,18.705,0,846.382
p6_d2_dynamic_rep1,D2,61,main,98331,11.654,16.362,21.111,49054,11.574,16.246,20.969,39460,147.818,257.027,285.176,60.1232,2.47171,9960,16.19,26.896,33.866,0,0,196805,196805,42.0023,0,0,0,0,0,0,821.015,0,0,0,0,169010,746335,18.4641,0,856.475
p6_d2_dynamic_rep1,D2,62,main,97311,11.83,15.996,21.339,48718,11.766,15.979,21.119,39387,148.154,256.896,275.383,60.3109,2.47218,10017,16.451,27.19,33.597,0,0,195433,195433,54.0024,0,0,0,0,0,0,821.015,0,0,0,0,170326,741950,18.6704,0,866.63
p6_d2_dynamic_rep1,D2,63,main,96852,11.861,17.308,21.766,48326,11.782,17.065,21.666,38666,149.195,261.859,316.925,59.8752,2.51133,9559,17.055,28.523,35.853,0,0,193403,193403,3.00198,0,0,0,0,1,0,872.043,0,0,51.0286,0,164977,726325,18.5097,0,873.533
p6_d2_dynamic_rep1,D2,64,main,91061,11.266,15.681,21.156,45220,11.205,15.545,21.162,36653,163.992,283.107,307.418,60.1165,2.73434,9127,15.893,25.794,31.92,0,0,182061,182061,14.0021,0,0,0,0,0,0,872.043,0,0,0,0,168245,774780,17.841,0,882.788
p6_d2_dynamic_rep1,D2,65,main,91325,11.51,15.842,21.253,45873,11.474,15.676,21.126,36723,162.702,281.147,302.292,60.049,2.71861,9073,16.213,26.246,32.381,0,0,182994,182994,24.0021,0,0,0,0,0,0,872.043,0,0,0,0,170007,772401,18.0396,0,891.983
p6_d2_dynamic_rep1,D2,66,main,88565,11.855,17.892,22.482,44396,11.79,17.703,21.958,35442,167.853,291.295,352.636,60.0762,2.81068,8737,16.705,28.098,34.82,0,0,177140,177140,34.0022,0,0,0,0,0,0,872.043,0,0,0,0,164622,743271,18.1323,0,900.842
p6_d2_dynamic_rep1,D2,67,main,90651,11.792,16.356,21.764,45150,11.754,16.197,21.539,36666,162.813,281.782,303.179,59.7668,2.73442,9141,16.595,26.859,32.57,0,0,181608,181608,45.0023,0,0,0,0,0,0,872.043,0,0,0,0,169613,763402,18.179,0,910.11
p6_d2_dynamic_rep1,D2,68,main,90406,11.887,16.348,21.952,45601,11.841,16.277,21.745,36227,163.309,282.74,304.955,59.6829,2.75041,8981,16.646,27.418,34.874,0,0,181215,181215,56.0024,0,0,0,0,0,0,872.043,0,0,0,0,165424,755066,17.9713,0,919.215
p6_d2_dynamic_rep1,D2,69,main,86366,12.103,17.408,22.847,43378,12.03,17.293,22.776,34170,167.094,289.513,321.309,59.7089,2.80839,8526,16.688,27.434,34.835,0,0,172440,172440,3.00198,0,0,0,0,0,0,923.291,0,0,51.248,0,155082,716146,17.8004,0,925.011
p6_d2_dynamic_rep1,D2,70,main,84547,11.486,16.623,22.169,42139,11.482,16.418,21.895,33549,182.261,310.147,337.805,60.1461,3.02777,8470,15.921,25.976,32.043,0,0,168705,168705,13.0021,0,0,0,0,0,0,923.291,0,0,0,0,164496,782183,17.3761,0,933.598
p6_d2_dynamic_rep1,D2,71,cooldown,82347,11.907,17.841,22.831,41204,11.842,17.74,22.818,33101,184.175,314.027,353.552,60.0699,3.06955,8194,16.214,26.682,32.975,0,0,164846,164846,23.0021,0,0,0,0,0,0,923.291,0,0,0,0,161592,768093,17.3814,0,941.904
p6_d2_dynamic_rep1,D2,72,cooldown,81409,12.126,18.426,23.339,40604,12.088,18.349,23.07,32649,185.473,319.903,385.656,60.0317,3.11877,8239,16.568,27.366,34.177,0,0,162901,162901,32.0022,0,0,0,0,0,0,923.291,0,0,0,0,157759,757242,17.2414,0,950.256
